index,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
2967_a,2966,Female,47,Black,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,ash,hanneman,39,adinda street,noaddresstwo,west lakes shore,2761,nso,4154753
2968_a,2967,Female,52,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,jack,odell,267,michael holt crescent,mariners village,preston west,3141,nsw,4967850
2969_a,2968,Female,34,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,spencer,abbott,15,noaddressone,noaddresstwo,northcote,2210,vic,8138729
2970_a,2969,Male,36,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Craft-repair,<=50K,evrrell,kiria,42,lermonth drive,noaddresstwo,doubleview,3204,nostat,3403163
2971_a,2970,Male,41,White,Married-spouse-absent,HS-grad,Poland,Private,Craft-repair,<=50K,olivre,nosurname,2,dwyer street,noaddresswo,inverell,3550,npsw,6550288
2972_a,2971,Male,30,White,Never-married,Some-college,Mexico,Private,Prof-specialty,<=50K,jake,longshaw,2,greenway street,noaddresstwo,yeronga,6065,nsw,9783953
2973_a,2972,Male,44,Other,Married-civ-spouse,Bachelors,Puerto-Rico,Private,Exec-managerial,<=50K,keely,heyden,25,marchant circuit,noaddresstwo,ulverstone,5232,nsw,6068943
2974_a,2973,Female,34,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,amy,evans,52,damala street,tanglewood downs,raymond terrace,5608,vic,2515378
2975_a,2974,Male,41,Black,Separated,Some-college,United-States,Private,Other-service,<=50K,tynan,byron,28,pelsart street,darlea,caboolture,3243,vic,7682651
2976_a,2975,Male,29,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,jessica,simmons,67,olympus way,noaddresstwo,hackham west,2153,wa,5614399
2977_a,2976,Male,25,White,Never-married,9th,Mexico,Private,Machine-op-inspct,<=50K,marleigh,nosurname,5,martens cescent,noaddresstwo,hodgson vale,3310,sa,9301390
2978_a,2977,Male,42,White,Separated,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,jack,whittle,111,bundock place,noaddresstwo,hoppers crossing,4127,qld,9332682
2979_a,2978,Male,48,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,apirl,wynberegn,905,kirwan circuit,torbin hill,cobar,2250,nsw,6520102
2980_a,2979,Male,26,White,Never-married,Assoc-voc,United-States,Private,Sales,<=50K,phoebe,clark,14,casey crescent,noaddresstwo,grovedale,2517,qld,6825000
2981_a,2980,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,<=50K,kiria,kesler,6,chirjnside circuit,harvies haven,grasy,2107,vic,6962181
2982_a,2981,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,jessie,barthel,7,lyndon street,noaddresstwo,beenleigh,3073,qld,7548179
2983_a,2982,Male,49,White,Married-civ-spouse,11th,United-States,State-gov,Adm-clerical,<=50K,ferguds,steers,1,gratton plcae,darlington parkz,herne hill,2565,wa,2534242
2984_a,2983,Female,23,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,jvack,jojts,10,maranboy street,noaddresstwo,armadle,3191,qlqd,5705978
2985_a,2984,Female,46,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,>50K,charlie,owdindko,7,allambew street,noaddresstwo,surrey hills,4671,nse,8496465
2986_a,2985,Male,30,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,chloe,tsyer,83,moncrieff street,hillview,mooroolbark,5290,nsw,3444317
2987_a,2986,Male,49,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,yacds,jenna,66,fred lane crescent,noaddresstwo,lockington,2220,vic,7635479
2988_a,2987,Male,31,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,michel,brooys,27,meehangraden,noaddresstwo,bray park,3977,sa,8565956
2989_a,2988,Male,19,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,kayla,suluxh,8,marcusclabwestreet,glen eira,withcott,3186,vic,2191533
2990_a,2989,Female,45,White,Divorced,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,stepxhanie,meznie,131,nash place,noaddresstwo,burwood east,3976,nswe,1080884
2991_a,2990,Male,34,White,Married-civ-spouse,Bachelors,Peru,Private,Prof-specialty,>50K,timothy,mansfield,51,hillebrand street,noaddresstwo,ashgrove,4566,nsw,4578908
2992_a,2991,Male,26,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,jamie,nosurname,10,piguenit close,pine park,nunawading,3677,vic,7961269
2993_a,2992,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Transport-moving,>50K,amy,jenkins,3,wyselaskie circuit,noaddresstwo,mayfield,6330,qld,3385728
2994_a,2993,Female,31,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,nikki,marinos,27,heysen street,noaddresstwo,sunshine,4670,vic,9803360
2995_a,2994,Male,36,White,Separated,Assoc-acdm,United-States,Self-emp-inc,Exec-managerial,<=50K,harley,ahrwn,34,beazley brdscent,noaddresstwo,chadstone,5174,qld,3043851
2996_a,2995,Male,31,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,caelb,urquhart,0,middleton vircuit,noaddresstwo,deer oarm,2137,nostate,3359802
2997_a,2996,Male,30,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K,kody,camplin,12,vidal ateet,stedmoor,denilquin,2431,nt,9472074
2998_a,2997,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K,thomas,chenyeh,123,jennings street,wonga,creek pine,4161,vic,6688248
2999_a,2998,Male,30,Black,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K,alexis,kent,12,kangaroo court,villa 2,merimbula,2650,nsw,1831430
3000_a,2999,Female,73,White,Widowed,10th,United-States,Private,Other-service,<=50K,chevonne,golem,16,rowe place,riverview,footscray west,3182,sa,3043771
3001_a,3000,Male,38,White,Married-civ-spouse,Masters,United-States,Federal-gov,Exec-managerial,>50K,brinley,higgins,44,castleton crescent,noaddresstwo,goombungee,6375,vic,6520836
3002_a,3001,Male,30,White,Never-married,10th,United-States,Private,Craft-repair,<=50K,joel,mills,7,lort place,glenlea,narrandera,7025,qld,7384354
3003_a,3002,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,makayla,gill,17,chuculba crescent,noaddresstwo,mount lawley,2832,vic,4980124
3004_a,3003,Male,52,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,janes,hollow,216,mareng oplmace,noaddresstwo,windsor,2146,sa,4824129
3005_a,3004,Female,58,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,joel,taylor,2,maclean street,palm beach plaza,berriedale,6646,vic,8381290
3006_a,3005,Female,34,White,Never-married,Masters,United-States,Local-gov,Prof-specialty,<=50K,sohpie,cloak,77,melba street,noaddresstwo,marricdille,6450,qld,9521162
3007_a,3006,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,rhys,millinhfon,4,scarletpr street,noaddresstwo,cobrtm,4221,vic,6489290
3008_a,3007,Male,59,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Craft-repair,>50K,rebeccwa,tomlinson,33,clare lace,noaddresstwo,annandale,6157,qd,5819934
3009_a,3008,Female,45,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,ruby,yamada,30,stitch street,noaddrsestwo,salisbur north,6430,sw,3480439
3010_a,3009,Male,27,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,sophie,taylor,3,southern cross drive,noaddresstwo,whyalla norrie,4217,wa,1905667
3011_a,3010,Male,31,White,Never-married,Doctorate,Mexico,Local-gov,Prof-specialty,>50K,abby,thacker,1,holland street,listowel,roleystone,4006,wa,2532814
3012_a,3011,Male,45,White,Never-married,Some-college,United-States,Private,Farming-fishing,<=50K,emma,olssen,123,jemalong street,noaddresstwo,highton,4680,nsw,6812767
3013_a,3012,Female,40,White,Separated,HS-grad,United-States,Private,Other-service,<=50K,nesri,hdadopw,8,ovens sreet,noraddresstwo,cremzrne,5225,nsw,5210081
3014_a,3013,Male,27,White,Married-civ-spouse,Prof-school,United-States,Private,Adm-clerical,<=50K,jaime,key,50,minter place,blackridge flyfishing school,wembley downs,5066,vic,1167103
3015_a,3014,Male,19,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,jack,yates,32,shepherd street,noaddresstwo,hampton park,2093,vic,7670450
3016_a,3015,Male,29,White,Never-married,5th-6th,Mexico,Private,Other-service,<=50K,takeisha,colmer,69,giles street,noaddresstwo,waterloo,2800,vic,6043982
3017_a,3016,Male,34,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Farming-fishing,<=50K,joshua,roberts,219,cheetham place,noaddresstwo,cromer,4815,qld,3714802
3018_a,3017,Male,32,White,Married-civ-spouse,Assoc-acdm,United-States,State-gov,Craft-repair,<=50K,chloe,ottens,15,nish place,sect 1780,alstonville,3995,vic,1451244
3019_a,3018,Male,49,White,Married-civ-spouse,11th,Cuba,Private,Craft-repair,<=50K,melissa,perkovic,121,noaddressone,noaddresstwo,nunawading,3182,nsw,7629214
3020_a,3019,Female,33,White,Divorced,11th,United-States,Private,Exec-managerial,>50K,jaydlc,goodwin,1,noaddressone,noaddresstwo,bonnyrigg,3285,ww,1405823
3021_a,3020,Male,62,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,anthea,trenorden,2,fleay place,noaddresstwo,bawley point,7260,voc,8319786
3022_a,3021,Male,39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,holly,cowley,81,strickland crescent,noaddresstwo,oaklands,4500,nsw,9553154
3023_a,3022,Female,43,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,benjamin,cutlack,231,winstanley street,noaddresstwo,st james,2035,wa,1338923
3024_a,3023,Female,22,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,kayla,nosurname,1,leahy close,noaddresstwo,yallourn north,3103,qld,6611285
3025_a,3024,Male,24,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,karissa,apitz,9,canberra avenue,noaddresstwo,fitzroy,2530,vic,8216021
3026_a,3025,Female,25,Black,Never-married,Some-college,United-States,Private,Other-service,<=50K,nicholas,mcmahon,3,beach place,blue shadows,cowra,2777,tas,9327801
3027_a,3026,Female,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K,clain,collins,13,carbeen street,noaddresstwo,unanderra,3031,nsw,8715127
3028_a,3027,Female,31,White,Divorced,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,shanal,lethevr,28,iwlliam hudson crescent,noadresstwo,yagoona,1459,vic,3141673
3029_a,3028,Female,53,White,Divorced,11th,United-States,Private,Craft-repair,<=50K,damien,nosurname,419,jull place,noaddresstwo,mount evelyn,7000,sa,9994698
3030_a,3029,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,paige,ey,12,simson place,noaddresstwo,nosuburb,0835,nsw,6084297
3031_a,3030,Male,47,White,Married-civ-spouse,Bachelors,El-Salvador,Private,Other-service,<=50K,anfrj,nazzari,14,chapplex lpse,rhodes,north tamborine,7302,vic,3203137
3032_a,3031,Female,37,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,bnjamin,wlyd,0,noaddressone,noaddrsestwo,strathmore,5953,qqldb,1673566
3033_a,3032,Male,50,White,Divorced,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,dylan,murphy,22,lord street,noaddresstwo,woodpark,4017,nsw,8953891
3034_a,3033,Male,27,White,Never-married,Some-college,United-States,Private,Sales,<=50K,jake,vincent,54,ross smith crescent,monterey keys,port sorell,4305,vic,6830594
3035_a,3034,Female,58,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,isabella,leagleton,32,white crescent,noaddresstwo,tugun,2680,ns,7628385
3036_a,3035,Male,43,Black,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,mitchell,miljet,83,solomon crescent,red rosella,kununurra,2031,nswu,7931435
3037_a,3036,Male,39,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,matthew,rehn,15,bandulla street,carlyle garden,woolloomooloo,4730,sa,9293336
3038_a,3037,Female,36,White,Never-married,Some-college,United-States,Private,Sales,<=50K,jack,fowlxes,10,yandax ttreet,noaddresstwo,3074,woolooware,qld,2368535
3039_a,3038,Male,56,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,nogivenname,smith,9,luehmann street,rota,glenroy,4285,qld,8547997
3040_a,3039,Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K,benjamin,nosurname,23,strickland crescent,raafa estate,port noarlunga,4214,nsw,5408454
3041_a,3040,Female,23,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,chloe,riley,45,hawker street,noaddresstwo,manly,4118,wa,6106106
3042_a,3041,Male,47,Black,Never-married,11th,United-States,Private,Transport-moving,<=50K,nickas,johnson,76,jondokplace,noaddresstwo,salisbury,3180,salg,2225498
3043_a,3042,Female,68,White,Widowed,12th,United-States,Private,Sales,<=50K,mitchell,delsnder,17,mcmast erxtreet,noaddresstwo,woodvflle,4015,nsw,4012693
3044_a,3043,Male,47,Black,Never-married,Some-college,United-States,Local-gov,Protective-serv,<=50K,lucas,heazlewood,32,grayson street,noaddresstwo,rye,3056,vic,8450795
3045_a,3044,Male,45,White,Married-civ-spouse,Some-college,Guatemala,Federal-gov,Tech-support,>50K,anthony,brrch,31,macgregor street,noaddresstwo,keppel sands,7320,nsw,9038574
3046_a,3045,Male,26,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,isabelle,moss,41,watterson place,bonniview,hallsville,2031,nsw,3532401
3047_a,3046,Male,20,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,tuscagny,atkins,5,federal highway,arbour cottage,kilburn,4868,nostate,5241768
3048_a,3047,Female,46,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,jaykosb,procter,32,neville palce,noaddresstwo,cremone,6004,vic,5219848
3049_a,3048,Male,37,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Tech-support,>50K,jack,kook,64,port jackson circuit,noaddresstwo,clifton hill,3995,nsw,7617663
3050_a,3049,Male,37,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,riley,geue,21,gollan street,noaddresstwo,busby,3146,nostate,3415198
3051_a,3050,Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,olivia,seaman,17,mackellar crescent,noaddresstwo,applethorpe,2259,nsw,2320038
3052_a,3051,Female,59,White,Widowed,Masters,United-States,Private,Prof-specialty,<=50K,isabella,framiw,44,leichhardt street,noaddresstwo,cranbourne,4680,vidl,5098892
3053_a,3052,Female,39,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,isabelle,varney,22,hagelthorn street,antigua,chelsea heights,6149,wa,2744482
3054_a,3053,Female,32,White,Divorced,Some-college,United-States,Private,Farming-fishing,<=50K,acwe,yalh,514,ivo whitton circuit,pilgrims rest,ulverstone,5109,nsw,2211821
3055_a,3054,Male,63,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K,jared,dent,79,solomon crescent,rbm 4330,clifton hill,4014,tas,6899202
3056_a,3055,Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,olivia,crnaield,3,bacchus circuit,east,27yo68,toowoon bay,vic,3628948
3057_a,3056,Female,59,White,Divorced,Bachelors,United-States,Private,Adm-clerical,<=50K,mackenzie,davis,8,tatchell street,shack 118,thomastown,3662,vic,4509577
3058_a,3057,Male,26,White,Never-married,HS-grad,United-States,Private,Tech-support,<=50K,charlotte,lund,22,noaddressone,noaddresstwo,loxton,2615,vic,3406783
3059_a,3058,Female,34,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,melina,dumpxe,4,middleton circuit,noaddresstwo,515f,2755,twa,1721548
3060_a,3059,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,stephanie,hamilton,57,bussell crescent,noaddresstwo,deer park,2485,nsw,3300394
3061_a,3060,Male,26,Black,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,kiera,oakes,42,michie street,noaddresstwo,nhulunbuy,3196,nsw,5020165
3062_a,3061,Female,53,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,ellie,hills,7,rowley place,noaddresstwo,wangi wangi,5000,wa,4623203
3063_a,3062,Female,33,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,april,davis,2,burrendong street,noaddresstwo,mullewa,2171,vic,4723098
3064_a,3063,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,nogivenname,nosurname,4,hobbs street,noaddresstwo,rainbow,3660,qld,8749435
3065_a,3064,Female,31,White,Widowed,HS-grad,United-States,Private,Craft-repair,<=50K,lachawn,le lafhur,4,sturdee crescent,noaddresstwo,baulkha whills,2147,nostate,6042400
3066_a,3065,Male,24,White,Separated,HS-grad,United-States,Private,Other-service,<=50K,warrick,phillips,13,mckenzie street,noaddresstwo,greystanes,2795,qld,6784442
3067_a,3066,Female,57,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,talia,ellingsen,14,morehead street,lakeside manor,rose bay,3128,nostate,6020208
3068_a,3067,Female,40,White,Separated,HS-grad,United-States,Private,Other-service,<=50K,ashlee,thiselton,120,marungal avenue,noaddresstwo,mill park,2011,tas,5942013
3069_a,3068,Male,41,Other,Married-civ-spouse,Assoc-voc,Mexico,Self-emp-inc,Sales,<=50K,emma,richoards,9,paloona plcace,noaddresstwo,montrose,2348,nostate,1987174
3070_a,3069,Male,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,jordan,ireland,156,brodie place,illowra,lane cove,2204,nostate,4319912
3071_a,3070,Female,45,Black,Never-married,11th,United-States,Private,Machine-op-inspct,<=50K,liam,pearce,2,torrens street,noaddresstwo,cleveland,2250,nsw,6399452
3072_a,3071,Female,27,White,Separated,Assoc-voc,United-States,Private,Adm-clerical,<=50K,joweo,waesnb,1,bridge street,noaddresstwo,howrah,3042,nsw,4959591
3073_a,3072,Male,36,White,Married-spouse-absent,5th-6th,Mexico,Private,Craft-repair,<=50K,ciaran,broughton,498,annan close,windrow,west beach,3020,vic,3275832
3074_a,3073,Male,30,White,Married-civ-spouse,HS-grad,Germany,Private,Craft-repair,<=50K,gabrielle,nur,7,packham place,lake kennedy steet,buderim,2276,ns,2315492
3075_a,3074,Female,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,patrick,mcginkgey,100,noaddressone,llanberis,31e13,hamilton,wz,4675821
3076_a,3075,Male,25,Other,Married-spouse-absent,HS-grad,Mexico,Private,Farming-fishing,<=50K,alexandra,good,575,riordan street,melrose,gympie,3025,nsw,1171887
3077_a,3076,Female,31,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,sam,nunn,1,pandanus street,noaddresstwo,walla walla,2517,vic,8060799
3078_a,3077,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,liam,modlinski,31,st clair place,noaddresstwo,casterton,3032,wa,8037298
3079_a,3078,Male,26,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K,maya,bondza,0,preiss place,booka,dee why,4824,nostate,7270829
3080_a,3079,Male,25,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,callum,prendergast,197,wolstenholje street,noaddresstwo,darlinghurst,3155,nostate,4624652
3081_a,3080,Female,29,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,courtney,lancaster,4,endeavour street,noaddresstwo,ruse,4069,vic,8447931
3082_a,3081,Female,24,White,Never-married,Some-college,Dominican-Republic,Private,Adm-clerical,<=50K,danjl,pllu,11,crozier circuit,noaddresstwo,coolnlaup,2229,nsw,1819236
3083_a,3082,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,nogivenname,biqr,3,noaddressone,noaddresstwo,mount martha,5554,qld,3102571
3084_a,3083,Male,35,White,Never-married,Masters,United-States,Private,Exec-managerial,>50K,dawniel,harrisol,265,noaddressone,noaddresstwo,nrthfield,2768,nws,4781540
3085_a,3084,Female,57,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,>50K,benjamrn,leach,43,henderson street,hillyvdiew,higahtev,2232,nostate,7499892
3086_a,3085,Female,21,White,Never-married,11th,Mexico,Private,Priv-house-serv,<=50K,talias,parzkinson,2,knoxsyeet,noaddrsstwo,gympie,5102,qld,6823318
3087_a,3086,Female,29,Black,Never-married,10th,United-States,Private,Other-service,<=50K,bridgt,kobg,77,hampton circuit,noaddresstwo,springsure,5277,vic,4423356
3088_a,3087,Male,36,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,liam,hutchison,47,bennelong crescent,howqua inlet,sydney,2795,qld,8855257
3089_a,3088,Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,rul,cle,3,beeston street,noaddresstwo,seven h ills,0296,nsw,3205452
3090_a,3089,Male,51,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,lucas,wheatley,28,attunga street,figtree gardens caravn park,moorland,2151,qld,8015823
3091_a,3090,Male,39,White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K,ykeb,sjoebfbg,467,redcliff street,noaddresshtwo,sydney,4896,qld,6959950
3092_a,3091,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,phillip,bamer,27,gunninhpplace,noaddresstwo,bla xland,6084,wa,7224293
3093_a,3092,Male,40,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K,charlie,nosurname,265,kenyon iecuit,cairo,nosuburb,2138,nsw,8929541
3094_a,3093,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,nogivenname,mckinley,320,southern cross drive,noaddresstwo,morningside,4221,vic,2862853
3095_a,3094,Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,<=50K,bailee,mitchell,45,erldunda ci rcuit,noaddresstwo,burwoodp,6172,qld,8208554
3096_a,3095,Female,21,White,Separated,HS-grad,United-States,Private,Other-service,<=50K,sarah,barrett,33,longley place,noaddresstwo,willetton,6071,vic,9679746
3097_a,3096,Female,40,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K,tob y,kannegicdser,7,gilberw street,noaddresstwo,lenah vlley,7100,nsw,8011283
3098_a,3097,Male,46,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K,grcae,bamez,9,oakey crerek road,noaddresstwo,nosuburb,2068,qld,7617056
3099_a,3098,Male,21,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,alex,guy,170,slsola street,noaddresstwo,mounth elena,2216,ql,7776569
3100_a,3099,Male,35,Black,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Transport-moving,<=50K,rhys,millinton,44,scarlettetreet,noaddresstwo,cobeam,4221,vicx,6489290
3101_a,3100,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,natalee,fox,6,noaddressone,noaddresstwo,thornleigh,4350,vic,5166073
3102_a,3101,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,cameron,walker,3,langridge street,noaddresstwo,ashgrove,3130,vic,8377503
3103_a,3102,Female,30,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K,james,brain,15,maddock place,noaddresstwo,northcote,4739,nostate,3742350
3104_a,3103,Male,28,Other,Never-married,9th,Mexico,Private,Machine-op-inspct,<=50K,nogivenname,leong,19,albermarle place,noaddresstwo,surry hills,6025,nostate,2385646
3105_a,3104,Male,32,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,joshua,thompson,30,faucett streket,onaddresstwo,marulanb,3630,nsw,8119136
3106_a,3105,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Craft-repair,>50K,tahloa,goode,8,callistercrvescent,jorobe,glen iris,6008,nostate,7317514
3107_a,3106,Male,40,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,benjamin,bates,16,pogney place,noaddresstwo,forster,4223,vic,2463623
3108_a,3107,Female,47,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,hannah,smith,8,mcgowan street,noaddresstwo,melton,2011,qld,6371595
3109_a,3108,Male,44,White,Married-civ-spouse,10th,United-States,Private,Transport-moving,<=50K,lillianna,thompnson,2,xbidwill close,noaddresstwo,epping,3892,vic,6011450
3110_a,3109,Male,38,White,Married-civ-spouse,HS-grad,Columbia,Private,Sales,<=50K,madison,holgstte,10,agawbi,noaddresstwo,carnegie,4210,nsw,9521029
3111_a,3110,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Farming-fishing,>50K,callum,tramaglino,7,mccullock place,noaddresstwo,dandenong,3131,nsw,6156664
3112_a,3111,Male,51,White,Married-civ-spouse,Doctorate,Iran,Private,Prof-specialty,>50K,matthew,irvine,3,lockyer street,noaddresstwo,mount low,4872,sa,7879789
3113_a,3112,Male,45,White,Widowed,Doctorate,Iran,Private,Prof-specialty,>50K,jordan,wddy,8,kingsford smoifh drive,carinya,macedon,5204,sa,6955660
3114_a,3113,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,riley,carter,7,broadbet street,noaddresstwo,marngaroo,3177,tvic,9029301
3115_a,3114,Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,bertie,martr,44,wyangala street,noaddrsestwo,chuwar,2795,notate,1656578
3116_a,3115,Male,33,White,Married-civ-spouse,Assoc-voc,United-States,Private,Farming-fishing,<=50K,kobe,light,551,knaggs crescent,noaddresstwo,albany creek,4067,vic,7677791
3117_a,3116,Female,18,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,madisanf,rogers,29,brownsmitt cresceynt,riletap ark,holde n hill,2747,vic,7662074
3118_a,3117,Male,61,White,Separated,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,zara,fisher,7,rollston street,g i brahman stud,bora ridge,3101,nsw,8784778
3119_a,3118,Female,50,White,Never-married,Bachelors,United-States,State-gov,Exec-managerial,<=50K,kalhoie,furulyad,2,callister ctescent,noaddresstwo,robertson,2396,nsw,7997861
3120_a,3119,Male,47,Black,Never-married,HS-grad,United-States,Federal-gov,Machine-op-inspct,<=50K,millie,cox,49,petre place,noaddresstwo,ingham,2550,nsw,1772518
3121_a,3120,Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,nicholas,borrett,21,moore street,morella,canley heights,3150,vic,6475681
3122_a,3121,Male,53,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,anneliese,connors,15,longstaff street,alloura waters,somers,4280,vic,1377777
3123_a,3122,Male,39,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,aiden,pedler,48,pennefather street,rp 911400,palm beach,2289,nostate,9657479
3124_a,3123,Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,jasper,renwick,1,barrett street,yandilla,elizabeth downs,3182,vic,1254932
