ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
5913,Male,39,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,david,munro,44.0,lott place,rockvale,pearcedale,2489,nsw,8767003
5914,Male,19,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,liam,thomas,48.0,madigan street,brapton on the park,canterbury,6065,vic,5561727
5915,Male,41,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,grwcie,jaxe,9.0,oakey creek road,,,2068,qld,7617052
5916,Male,29,White,Never-married,Masters,United-States,State-gov,Prof-specialty,<=50K,grace,english,80.0,fielder place,,portsea,6012,,6178700
5917,Male,34,White,Never-married,Some-college,United-States,Federal-gov,Craft-repair,<=50K,jade,mattbner,30.0,anderson street,,tunclurry,6018,vic,6284032
5918,Male,27,White,Married-civ-spouse,Preschool,Mexico,Private,Farming-fishing,<=50K,breeanne,badger,19.0,holmes crescent,buderim private hospital medical centre,south grafton,2101,vic,9422368
5919,Female,54,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,matthew,cameron,504.0,shand nlsce,,chermsidewest,2223,ng,5804561
5920,Female,40,Black,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K,kirra,moss,9.0,anzac park,,high wycombe,5087,vic,3934093
5921,Female,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K,jamie,piekarski,23.0,diamond street,,clearview,6110,nsw,2612664
5922,Male,17,White,Never-married,11th,United-States,Private,Other-service,<=50K,charlotte,tirryll,55.0,mackney place,,nambour,,wa,5669237
5923,Male,33,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,jake,silli,52.0,burrinjuck crescent,,mortdale,4350,vic,6981791
5924,Female,80,White,Widowed,7th-8th,United-States,Private,Other-service,<=50K,benjamin,bitter,3.0,,,flindes prk,2285,,7614283
5925,Male,24,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,braedon,smith,142.0,williamson street,,vineyard,2333,nsw,7314852
5926,Male,28,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,tara,medhurst,25.0,rosebery street,,newport,2205,sa,1008205
5927,Female,55,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,emme,cant,4.0,,,sandagte,5047,,2464058
5928,Male,21,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,llus,pityman,33.0,goyderbtreet,,bundoora,4161,vic,7718426
5929,Female,51,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,luke,betteridge,83.0,blackburn street,,doncaster east,2073,tas,4150683
5930,Female,19,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,abbeh,sommeus,,kauper fwreet,,,6614,,7615521
5931,Female,42,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,harriosn,mangini,351.0,marchant ckrcuit,openshaw,pingelly,2729,,5168270
5932,Male,60,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,alisa,clark,8.0,chippindall circuit,summerdale medical centre (cnr peel s st,whyalla playford,6011,qld,6073193
5933,Female,51,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,nicholas,taylor,7.0,montefiore crescent,,greenwich,3158,vic,9242438
5934,Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,macjsal,hasenaguer,58.0,sturt avenue,,banktsown,2278,nsw,2910601
5935,Male,37,White,Married-civ-spouse,Some-college,United-States,State-gov,Craft-repair,<=50K,benjamn,wyld,453.0,monar ocescent,,strathomre,5236,qld,1673566
5936,Male,26,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,evangelia,peplow,33.0,mollee crescent,,leeming,2642,nsw,7743923
5937,Female,42,White,Never-married,Masters,United-States,Federal-gov,Exec-managerial,>50K,emeesxn,dowding,79.0,muir close,,scarb lrough,2196,qld,4024457
5938,Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Handlers-cleaners,<=50K,caleb,erendd,,wilson street,,broadmxddows,2218,,8677343
5939,Male,55,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,thomas,beattie,26.0,hallen close,,charmhaven,3350,qld,4497283
5940,Male,33,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,william,anderson,224.0,wirilda street,25 hostel,mackeod,2096,wa,6659555
5941,Male,62,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,phoebe,fischer,5.0,jandamarxd street,,uralla,4566,wam,7956622
5942,Female,47,White,Divorced,10th,United-States,Private,Sales,<=50K,georgia,smith,14.0,lightfoot crescent,glendon,fairy meadow,6210,nsw,9237442
5943,Male,26,Black,Never-married,12th,United-States,Private,Sales,<=50K,imogen,bax,106.0,dale circuit,,guildford,3192,vic,9102324
5944,Female,59,White,Married-spouse-absent,HS-grad,Puerto-Rico,Private,Adm-clerical,<=50K,abbeh,,21.0,ulverstone street,,adeafe,2162,,5482642
5945,Female,70,White,Widowed,Some-college,United-States,Local-gov,Adm-clerical,<=50K,teneille,robegon,25.0,rymillo place,,brighton,3175,qld,3671807
5946,Female,26,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,emiily,collyer,56.0,allchin circuit,,northwood,3218,sa,6052059
5947,Male,47,White,Married-civ-spouse,10th,United-States,Private,Sales,<=50K,,martin,21.0,chuculba crescent,,frankston,2333,nsw,4606851
5948,Female,25,White,Never-married,Masters,United-States,Private,Exec-managerial,<=50K,madeline,moore,39.0,burkitt street,braemore,port adelaide,5110,,9962423
5949,Male,52,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,,humphreys,299.0,,wattlevale,2026,margate,qld,2836738
5950,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,rourje,boeyen,36.0,goodchild street,,westxaoe,4740,,4702299
5951,Male,67,Amer-Indian-Eskimo,Married-civ-spouse,10th,United-States,Private,Transport-moving,<=50K,isabella,,8.0,fremantle drive,,doomadgee,6532,nsw,1989515
5952,Male,34,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,thomas,tiller,28.0,ella close,rocky hills,ngunnawal,3030,vic,8520955
5953,Female,53,White,Divorced,Some-college,United-States,State-gov,Adm-clerical,<=50K,,hutchison,23.0,mount vernon drive,katelan,para hills,4744,nsw,2972869
5954,Female,22,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,elki,winton,59.0,bursaria street,,mundingburra,3934,nsw,5599901
5955,Male,39,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,charlie,green,28.0,,,wattle glen,3031,,6223291
5956,Male,54,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,charlie,maiolo,56.0,rule svseet,,queanean,2149,nsw,2900451
5957,Male,24,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,joshua,wilson,4.0,dominion circuit,silverdale,alice springs,2106,nsw,7288819
5958,Female,37,White,Separated,HS-grad,United-States,Private,Prof-specialty,<=50K,madison,monaghan,24.0,shakespeare crescent,banagal south down stud,monbulk,2151,nsw,6435088
5959,Male,38,White,Never-married,10th,United-States,Private,Prof-specialty,>50K,joshua,newell,40.0,leichhard street,,hawthorneast,2605,nse,8351211
5960,Female,41,Black,Never-married,Masters,United-States,Local-gov,Prof-specialty,<=50K,elton,robertson,86.0,vest place,miami villa two,trinity beach,2559,qld,5472914
5961,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,timothy,grima,67.0,geerilong garden,,albany creek,2430,nsw,5825849
5962,Male,43,White,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,>50K,lucy,,55.0,outtrim avenue,balintore east,pascoe vale south,3190,,3675841
5963,Male,39,White,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K,tommy,brook,130.0,parer place,,bacchus marsh,5223,nsw,2402654
5964,Male,26,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,casskdy,thkela,30.0,,the gums,dawesville,4057,nsf,1317836
5965,Female,49,White,Never-married,Masters,United-States,Local-gov,Prof-specialty,<=50K,keely,coopsr,23.0,bacchus cecuit,,cedar rjove,3910,nsw,6958747
5966,Male,37,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K,max,chopping,7.0,blandon place,the farm,bellevue hill,2480,nsw,2422820
5967,Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,ema,trepk,80.0,burdett crfscent,,quilpzw,3214,qld,9578846
5968,Male,54,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Prof-specialty,>50K,adam,giles,7.0,henty street,te rapa lodge,russell lea,6154,vic,7369350
5969,Male,53,White,Married-civ-spouse,5th-6th,Mexico,Self-emp-inc,Sales,>50K,callum,prendedgast,197.0,wolstenholme street,,darlingbugrst,4007,sa,4624652
5970,Male,57,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,<=50K,jack,young,1476.0,marchant circuit,,coburg north,2517,nsw,1009701
5971,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,emiily,chilvers,3.0,unaipon avenue,,sunnybankg hills,,nt,5385326
5972,Male,29,White,Married-civ-spouse,Bachelors,United-States,Private,Other-service,<=50K,jed,ellis,526.0,barrettistreet,bushlands,brigton,3693,nsw,1437363
5973,Male,21,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,geotve,parascos,125.0,pearson street,,bendgo,3178,nse,5699932
5974,Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,mitchell,roberts,4.0,crace street,argyle on the park,wacol,3068,sa,1687064
5975,Male,46,White,Married-civ-spouse,HS-grad,United-States,State-gov,Transport-moving,<=50K,phoebe,halliday,5.0,atherton street,coral tree villas,leumeah,2460,nsw,8020807
5976,Male,50,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,sar,grakham,46.0,carruthers street,,blacketlod,3155,vic,7963514
5977,Female,50,Asian-Pac-Islander,Widowed,HS-grad,South,Self-emp-not-inc,Exec-managerial,<=50K,jodk,maraia,41.0,beetaloo sureet,,willoughby north,4575,nsw,8051775
5978,Female,36,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,charlotte,speirs,95.0,kambalda crescent,the hobart private hospital (cnr collins,fullarton,4503,qld,2615944
5979,Male,31,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,david,schrntel,49.0,florence taykor street,briar dliffe,moassma,2614,vic,3294971
5980,Female,20,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,elly,mcauliffe,3.0,mcclelland avenue,,urangan,2573,qld,1712301
5981,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,,james,68.0,mawson drive,,narara,2528,wa,2576753
5982,Male,38,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,alyssa,lee,61.0,endeavour street,victoria terrace,durras lake,4871,qld,4760981
5983,Male,37,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,bury,,7.0,gooreen street,,tallebudgera,3078,vic,8260834
5984,Male,39,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,erin,telfer,7.0,hawkesworth place,ravensleigh,fitzroy north,3418,vic,8308898
5985,Male,18,White,Never-married,10th,United-States,Private,Farming-fishing,<=50K,ryan,taylor,112.0,,,forrestfield,2827,qld,2283833
5986,Male,33,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,len,tramaglino,1940.0,pridham street,,emu plains,2048,,9799112
5987,Female,35,White,Never-married,HS-grad,United-States,Private,Tech-support,<=50K,keeley,irwin,5.0,burgan place,,connells point,2541,qld,6174963
5988,Male,23,Amer-Indian-Eskimo,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,hugo,allen,16.0,wambaya crescent,woodberry village,point lonsdale,6564,,4573051
5989,Female,37,Asian-Pac-Islander,Separated,Bachelors,Philippines,Private,Other-service,<=50K,louis,pittman,2.0,goyder street,,bundoora,4161,vic,7718426
5990,Male,25,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,gracie,ogden,54.0,torrejfreet,,colca,2010,nsq,2060751
5991,Male,51,Black,Married-civ-spouse,Assoc-acdm,United-States,Federal-gov,Tech-support,<=50K,giaan,moran,37.0,centaurus street,doora,cronulla,5606,wa,1746846
5992,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,mitchell,ross,5.0,ashcroft crescent,foxlea,ballina,2481,,4714832
5993,Male,54,White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K,jack,,84.0,tuthill place,,south kinvzaville,2053,qld,8270069
5994,Female,32,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,grdt,,1.0,aitken circuit,,belrosp,3009,nse,5281664
5995,Male,37,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Protective-serv,>50K,kydac,mcguprk,95.0,elsey street,harbison homes,claymore,4887,nsw,7644781
5996,Male,29,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,brydee,zocchi,13.0,mcmanus place,,towradgi,4019,sa,3241392
5997,Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Handlers-cleaners,<=50K,,kavanagh,39.0,maribyrnong avenue,,roseville,6064,nsw,4273617
5998,Male,61,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K,xavor,challender,4.0,tattersallcrescent,,albion aeights,6027,,6684589
5999,Female,40,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,samul,san,81.0,dunstan treet,,bondi beach,3134,vi,5139496
6000,Female,24,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,yasmin,ricci,64.0,britten-jojes drive,,westcliffe,4515,actp,3485904
6001,Male,49,Other,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,<=50K,ella,love,4.0,allman circuit,,sydney,3044,wa,5161247
6002,Male,51,White,Divorced,Masters,United-States,Self-emp-not-inc,Exec-managerial,>50K,shakirah,howdin,60.0,ellerston avenue,banyan farm,hassall grove,5162,vic,9417706
6003,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,matteus,kemp,9.0,dobbie place,,currimundi,5127,nsw,6668865
6004,Male,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K,madison,mckendrick,196.0,discovery street,tottenham,,,qld,4215627
6005,Female,30,Black,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,benjaomin,johndon,22.0,adamson crescent,,yeppoon,4151,nsw,3169104
6006,Male,49,White,Divorced,Masters,Mexico,Self-emp-inc,Prof-specialty,>50K,connor,castles,21.0,airey crescent,anice-ohn,burnside,5075,qld,9908960
6007,Male,26,White,Never-married,Some-college,United-States,Private,Sales,<=50K,makayla,gray,6.0,,kirra tourist park,macedon,7030,nsw,5588315
6008,Male,63,White,Married-civ-spouse,10th,United-States,Private,Adm-clerical,<=50K,keelu,coopve,89.0,bacchusxircuit,,cedar grove,3109,nshs,6958657
6009,Male,36,White,Never-married,Assoc-acdm,Iran,Private,Transport-moving,<=50K,thomas,coombe,7.0,mcdonald street,the hostel,kilsyth,6728,nsw,2922945
6010,Male,63,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K,hayley,hodge,7.0,canberra avenue,cara,bayswater,6060,vic,8918961
6011,Female,22,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,josephine,tanner,127.0,harricks crescent,,pymble,2587,vic,3340124
6012,Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,av,platteb,15.0,loddoniareet,,holmmeille,3556,,9954483
6013,Female,31,White,Widowed,7th-8th,United-States,Private,Adm-clerical,<=50K,hannah,manuel,24.0,wheeler crescent,,fremantle,2528,qld,1500761
6014,Male,49,White,Married-civ-spouse,Some-college,Canada,Private,Craft-repair,<=50K,aloydius,coovph,31.0,lowanna street,,para hills,4807,qld,5476097
6015,Female,23,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K,teneille,robertson,25.0,rivett street,little swamp,brighton,3175,qld,3617087
6016,Male,25,White,Never-married,Assoc-voc,United-States,Private,Sales,>50K,timothy,gamble,9.0,jabanungga avenue,,castle cove,4221,wa,4518465
6017,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,jack,rakgvif,71.0,mirrabuccsctescent,,port macquarie,2042,nsw,9301974
6018,Male,44,White,Divorced,Some-college,United-States,Self-emp-not-inc,Machine-op-inspct,<=50K,deljny,,12.0,willcock place,,salisbury xowns,2229,vic,4858892
6019,Male,33,White,Separated,HS-grad,United-States,Private,Transport-moving,<=50K,jessica,thursten,12.0,carbeen street,springburn,albury,4178,qld,8151122
6020,Male,21,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,lily,peisker,25.0,liffey circuit,,seaford,3129,qld,1291497
6021,Male,55,Black,Married-civ-spouse,11th,United-States,Private,Other-service,<=50K,james,schmerl,6.0,macleay street,,seven hills,3995,,3845405
6022,Male,75,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,am,molwr,34.0,,,yarravkkle,6291,,5226614
6023,Female,61,Black,Never-married,9th,United-States,Private,Machine-op-inspct,<=50K,ka,whicker,19.0,ormerod place,bundaberg van park,everton hills,2430,nsw,9807444
6024,Female,53,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,harley,,372.0,beazley crescent,,chadstone,5417,qld,3043851
6025,Male,26,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Protective-serv,>50K,hayley,kilgallon-gordon,104.0,frater crescent,hillview,breadalbane,2333,qld,2875172
6026,Male,48,White,Widowed,Some-college,United-States,Private,Sales,>50K,tayah,evsn,6.0,,,bexley,2100,nsw,8449170
6027,Male,28,White,Married-civ-spouse,Masters,United-States,State-gov,Exec-managerial,>50K,jayme,clarke,42.0,couvreur street,villa 2,lalor park,3174,vic,9972234
6028,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,zachary,drefke,8.0,namatjira drive,marodar stud,engadine,2480,sa,2049773
6029,Female,25,White,Divorced,Some-college,United-States,Private,Tech-support,<=50K,shaun,lehmann,35.0,currong street,,springfield,6168,sa,7863724
6030,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,fenemore,jackwon,1.0,mahaffey crescent,,kew,4101,vkc,4173632
6031,Female,43,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,tahlia,maher,14.0,marsh place,longlands,ambarvale,7177,nsw,4577552
6032,Male,40,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K,miranda,white,38.0,chippindall circuit,,shepparton,2810,nsw,6544457
6033,Male,34,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,>50K,mitchell,strjdyick,,burkitt wstreet,,gorokan,3885,nsj,3940600
6034,Male,55,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,james,paech,730.0,kenyon circuit,mount kroombit,morwell,6111,nsw,3727449
6035,Male,31,White,Never-married,Assoc-acdm,United-States,Local-gov,Tech-support,<=50K,jory,collins,7.0,temperley street,,st kilda,2033,qld,8903210
6036,Male,32,White,Married-civ-spouse,HS-grad,Italy,Self-emp-not-inc,Farming-fishing,<=50K,april,baldock,75.0,appel crescent,,zetland,3146,vic,8036312
6037,Male,26,Asian-Pac-Islander,Never-married,Prof-school,India,State-gov,Prof-specialty,<=50K,leon,healy,13.0,hayball place,katherine low leve,balwyn north,2070,qld,5956185
6038,Male,26,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,natalia,charlbeton,19.0,foott trvreet,,cobirf,3160,qld,2068884
6039,Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,hayden,quarry,12.0,grant crescent,,ballalaba,3752,qld,3771348
6040,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,lawson,duncan,269.0,ironbark crescent,,richardson,2026,nsw,5801595
6041,Female,26,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,decqn,zwar,65.0,denison street,,guildotd,5014,vid,7153518
6042,Male,40,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,emiily,slae,37.0,connelly place,erambie,traralgon,3167,,2409922
6043,Female,19,White,Never-married,11th,United-States,Self-emp-not-inc,Adm-clerical,<=50K,lachlan,reid,1.0,mittq ace,,warr agul,3058,wa,1356192
6044,Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K,thomas,finch,25.0,strickland crescent,,bluff point,6158,nsw,3915678
6045,Male,61,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K,ned,moore,3.0,,,sherwood,6210,wa,2679818
6046,Male,28,Asian-Pac-Islander,Married-civ-spouse,Some-college,South,Self-emp-not-inc,Sales,<=50K,daniel,lawes,17.0,northbourne avenue,,emerald,2761,sa,3736817
6047,Male,26,White,Never-married,Bachelors,United-States,Private,Farming-fishing,<=50K,mikala,woodbfidle,,fawkner yreet,,monto,7109,vic,6124867
6048,Female,64,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,brianna,burgess,54.0,richmond avenue,etonstrete,foster,3352,nsw,5792560
6049,Male,42,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K,riley,lambe,2.0,bingham circuit,,pi cton,0811,vic,4805451
6050,Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K,set h,leg,77.0,covington crdscent,,narre warren,2106,vic,5580302
6051,Male,45,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,mia,quattrocchi,16.0,coranderrk street,kalgoorlie vlge caravn park,clayton,6021,qld,4518222
6052,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,caitkin,cran geld,1.0,lavan place,,kingsley,4214,,4814761
6053,Male,41,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other-service,<=50K,harry,laughton,64.0,couvreur street,blue gum park,south yarra,4069,qld,8336686
6054,Female,51,Black,Separated,11th,Jamaica,Private,Other-service,<=50K,kyle,brown,48.0,sharwood crescent,villa 626 henry kendall village,moora,4109,sa,5012663
6055,Female,34,White,Divorced,Assoc-voc,United-States,Private,Adm-clerical,<=50K,georgia,jaeger,27.0,mcclelland avenue,sunforest therapy centre,rylstone,4214,vic,6554476
6056,Male,33,White,Married-civ-spouse,Masters,Germany,Private,Exec-managerial,>50K,barnaby,hoare,40.0,lambrigg street,,fulham gardens,6100,nsw,3204028
6057,Male,23,White,Separated,Some-college,United-States,Private,Other-service,>50K,henry,elferink,14.0,stralia place,old errowanbang,maroubra,6330,wa,3164093
6058,Male,35,Amer-Indian-Eskimo,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,gabrielle,willubams,6.0,cutbush street,,brighton,2985,vic,2760198
6059,Female,41,White,Divorced,11th,Guatemala,Private,Priv-house-serv,<=50K,joshua,bishop,71.0,burdett crescent,summerdale medical centre (cnr peel s st,botany,7321,nsw,9569037
6060,Female,39,White,Never-married,Masters,United-States,Private,Craft-repair,<=50K,kyle,coloins,28.0,fulton steret,argyle garden vllge,toork,2221,vic,6770794
6061,Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,baikve,micheall,451.0,,cromdale,burwood,6172,qld,8208554
6062,Male,33,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,<=50K,thomas,tester,8.0,ellerston avenue,deep creek,ferny grove,4507,vic,4820398
6063,Male,22,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,courtney,fitzjohn,5.0,jerrabomberra avenue,henry kendall village,moe,5355,nsw,8236809
6064,Female,25,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,kingsberg,william,7.0,murranji street,netherby,archerfield,2705,sa,2150021
6065,Female,25,White,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K,ben,serdameovic,23.0,higinbotham street,yukana retirement village,swan hill,3638,wa,1765604
6066,Male,77,White,Married-spouse-absent,7th-8th,Italy,Self-emp-not-inc,Adm-clerical,>50K,mackinley,davies,17.0,franks place,,woodridge,5098,,1018408
6067,Female,66,White,Widowed,HS-grad,United-States,Private,Sales,<=50K,lauren,kokra,1.0,boucicaktlzplace,,32k,hastings,qld,2275691
6068,Male,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K,fergus,ielasi,35.0,maribyrnong avenue,villa 262,killingworth,2806,wa,8519086
6069,Female,44,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,arabella,jones,13.0,burkitt street,,rockhampton,3195,vic,7904760
6070,Female,45,White,Divorced,Masters,United-States,Self-emp-inc,Sales,>50K,matthew,cameron,504.0,shand place,,chermside west,2232,nsw,5804561
6071,Male,28,White,Never-married,Some-college,United-States,Private,Sales,<=50K,samuel,scott,13.0,winser crescent,,morley,3073,qld,9691771
6072,Male,19,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,natalia,wknlsh,1.0,goldfinc c ircuit,,kingsorod,3525,,1989484
6073,Male,43,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,benjamin,slater,133.0,ellwood crescent,kurrajong,wyong,4510,vic,4791377
6074,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K,dean,fox,27.0,bingle street,,ingle farm,4011,nsw,5031739
6075,Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,emiily,mutqh,158.0,macfarland crescent,,hillside,3172,nsw,8330217
6076,Female,44,Black,Married-spouse-absent,HS-grad,Jamaica,Private,Other-service,<=50K,thomas,kagerer,1.0,sheaffe street,louisa tor 1,caulfield,4127,vic,2766200
6077,Female,62,White,Widowed,7th-8th,United-States,Private,Machine-op-inspct,<=50K,mitchell,wajwoda,19.0,yambina crescent,,rosebud,3134,wa,7544234
6078,Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,benjamin,joheon,22.0,adamson vrescent,,yepoon,4151,nse,5683079
6079,Male,41,White,Never-married,HS-grad,Iran,Private,Other-service,<=50K,joshua,trikl,592.0,arthur circle,renshaw complex,burr moubt,4122,vic,5934908
6080,Male,23,Black,Never-married,Some-college,United-States,Local-gov,Other-service,<=50K,joshua,de vere,1.0,hadleighhcircuit,heathglenvillage,gibson,3224,nsq,9679227
6081,Male,48,White,Married-civ-spouse,HS-grad,Italy,Private,Craft-repair,>50K,alessandra,akers,9.0,mcclure street,,high wycombe,4304,vic,3995518
6082,Male,38,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,caleb,taylor,,wedgewood close,,kippa-ring,2831,tas,7498633
6083,Male,37,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,jade,boyle,71.0,forwoodq ztreet,,blacktown,5048,,8378568
6084,Male,45,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,nacy a,nanmivell,17.0,carslake loop,the ranch,tanunda,3168,nsw,1221640
6085,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Protective-serv,<=50K,sophie,hall,6.0,serpentine street,walkerville,parkside,2357,sa,9958251
6086,Female,66,White,Widowed,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,jarvis,greenwood,22.0,brent place,,bidwill,3216,sa,7874583
6087,Female,19,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,sarah,gough,15.0,bunbury street,,narellan,4810,vic,4551557
