ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,soc_sec_id,given_name,surname
814,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,2408047,patrick,newbown
176,Female,38,Black,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K,4583639,kobe,jolly
4717,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,3957302,caitlin,cheel
3277,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,9898855,jacob,white
3101,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,7145468,ty,bradshaw
1578,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,9721944,elton,coldicutt
867,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K,4142857,lily,mounce
1714,Male,38,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K,6564365,hannah,egan
4765,Male,38,White,Married-civ-spouse,HS-grad,Cuba,Private,Machine-op-inspct,>50K,7770680,benjamin,lette
2893,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,4600962,nogivenname,ruolle-ivanov
1110,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,5740778,madeline,huxley
4275,Male,38,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,9772693,brooke,berryman
328,Male,38,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Adm-clerical,>50K,6634230,kylie,stanley
3621,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,7111279,julia,jolly
924,Female,38,White,Married-civ-spouse,HS-grad,United-States,State-gov,Prof-specialty,>50K,3742981,ruby,donaldson
1609,Male,38,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K,6507633,holly,white
1694,Female,38,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,<=50K,3861456,tayla,matthews
1657,Male,38,Asian-Pac-Islander,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,7525802,xanthe,fullgrabe
2908,Male,38,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,5050790,amber,ryan
4265,Male,38,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,>50K,7193282,zachary,minter
3771,Female,38,Amer-Indian-Eskimo,Divorced,Some-college,United-States,State-gov,Protective-serv,>50K,6810695,teaha,kyriacou
3805,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,7440143,sybella,shepherd
3704,Female,38,White,Never-married,Bachelors,United-States,State-gov,Exec-managerial,<=50K,5963506,darcy,paterson
202,Male,38,White,Married-civ-spouse,Bachelors,Poland,Private,Sales,<=50K,3226668,thomas,carbone
2329,Female,38,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,1659262,harry,hingston
1485,Male,38,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K,5797955,nogivenname,teteris
2513,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,8801194,mia,jolly
3793,Female,38,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,3058450,brodie,alves
122,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,4392122,jamie,hoffman
936,Male,38,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,5720021,brooklyn,ryan
850,Female,38,Black,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K,9791693,ellie,oatey
986,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,2504255,ebony,thorpe
226,Male,38,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,9812011,daniel,rollins
277,Male,38,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,8520720,madeline,lowe
2450,Male,38,White,Never-married,Prof-school,United-States,Private,Prof-specialty,<=50K,7323803,ruby,braddy
2981,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,3499915,annalise,reid
1572,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,9895808,jack,blake
102,Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,5534369,benjamin,limbert
2445,Male,38,White,Married-civ-spouse,5th-6th,Mexico,Private,Other-service,<=50K,2392345,luke,fenwick
3731,Female,38,White,Divorced,11th,United-States,Private,Handlers-cleaners,<=50K,9251852,tabitha,weetra
4800,Male,38,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K,7975898,charlotte,valasakis
1004,Male,38,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,6187478,nogivenname,crapp
221,Male,38,White,Married-civ-spouse,Masters,United-States,Local-gov,Exec-managerial,>50K,3535164,ruby,rollins
1461,Male,38,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Other-service,<=50K,5823896,bethany,steers
1757,Male,38,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K,8651304,jade,markakis
2638,Female,38,White,Married-civ-spouse,Assoc-acdm,United-States,Federal-gov,Adm-clerical,>50K,7933489,alexander,nosurname
1601,Female,38,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,3891450,oliver,tiede
969,Male,38,White,Divorced,Some-college,Iran,Private,Craft-repair,<=50K,1924477,benjamin,spaans
352,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,4941274,ruby,mason
3422,Male,38,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,4468206,giorgia,struck
2678,Female,38,White,Divorced,Some-college,United-States,Private,Sales,<=50K,2910651,lachlan,mcgregor
432,Male,38,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,5518965,maya,ryan
1355,Female,38,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,2631407,damien,clarke
3184,Female,38,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,2250069,brydee,lamprey
3157,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,7049548,noah,herbert
1163,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,3201406,olivia,david
4064,Male,38,White,Never-married,Assoc-voc,United-States,Private,Tech-support,<=50K,3390421,jamie,cloke
485,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,2980733,callum,jancek
451,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,3373062,stelio,hand
1781,Male,38,Black,Separated,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,3927665,neve,neighan
3381,Male,38,Black,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,5483640,nogivenname,reid
4046,Male,38,White,Divorced,9th,United-States,Self-emp-not-inc,Craft-repair,<=50K,2492474,madeline,schembri
1230,Male,38,White,Married-civ-spouse,Some-college,United-States,State-gov,Exec-managerial,<=50K,4952094,emiily,clarke
17,Male,38,White,Married-civ-spouse,11th,United-States,Private,Sales,<=50K,4837774,jessica,weller
3441,Female,38,Black,Separated,HS-grad,United-States,Private,Priv-house-serv,<=50K,7703063,dylan,nguyen
317,Male,38,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K,3559862,ethan,hand
2264,Male,38,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K,1392776,lara,sekuless
3501,Female,38,White,Divorced,Some-college,United-States,Private,Tech-support,<=50K,6526812,finn,kazimir
2060,Male,38,White,Married-civ-spouse,Prof-school,United-States,Federal-gov,Prof-specialty,>50K,9222441,hamish,teague
1119,Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,9565296,kyle,irons
4529,Male,38,White,Married-civ-spouse,Some-college,United-States,Local-gov,Prof-specialty,<=50K,8619374,logan,green
3615,Male,38,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,7635289,jessica,boyes
4498,Female,38,Black,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,4962368,adam,hingston
2992,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Transport-moving,>50K,3163493,coby,lukeman
4312,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,4101153,marco,volpato
808,Female,38,White,Divorced,Assoc-voc,United-States,Private,Adm-clerical,<=50K,7883180,joshua,webb
3109,Male,38,White,Married-civ-spouse,HS-grad,Columbia,Private,Sales,<=50K,7193215,alex,hanna
1143,Male,38,White,Never-married,Some-college,United-States,Local-gov,Other-service,<=50K,7786184,liam,steed
3171,Female,38,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,7052918,joshua,white
3177,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,7623803,eliza,matthews
3878,Male,38,White,Divorced,Assoc-voc,United-States,Self-emp-not-inc,Exec-managerial,<=50K,5884746,anthea,nosurname
1154,Female,38,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,5709794,benjamin,green
2607,Male,38,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,<=50K,4180920,ruby,morrison
602,Female,38,White,Separated,Some-college,United-States,State-gov,Exec-managerial,<=50K,2992907,jaykob,ladyman
3875,Female,38,Black,Divorced,Assoc-voc,United-States,Private,Adm-clerical,<=50K,3115830,eboni,brakel
1994,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,9615495,imogen,bellchambers
423,Male,38,Black,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,8686735,samantha,white
2721,Male,38,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,1220730,tayah,de lucia
2826,Male,38,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,2659971,gianni,wiseman
2593,Female,38,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,6449400,alivia,dixon
2,Male,38,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K,4365168,charles,green
2090,Male,38,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,9298526,gillian,lodge
2757,Female,38,White,Separated,Some-college,United-States,Private,Other-service,<=50K,6149930,jordyn,white
980,Male,38,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,3195330,caitlin,milburn
3258,Female,38,Black,Never-married,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,2156016,dylan,laucht
3000,Male,38,White,Married-civ-spouse,Masters,United-States,Federal-gov,Exec-managerial,>50K,4551355,calvin,white
4591,Male,38,White,Never-married,5th-6th,United-States,Self-emp-not-inc,Transport-moving,<=50K,5224776,emiily,witthoeft
4525,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,1436628,tiarna,harrington
577,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,8211585,taliah,clarke
2754,Male,38,White,Married-civ-spouse,HS-grad,Mexico,Private,Handlers-cleaners,<=50K,8317110,kiria,pamnany
1324,Male,38,White,Divorced,Assoc-voc,United-States,Private,Craft-repair,<=50K,5126468,kiara,starega
477,Male,38,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K,6033701,lewis,portlock
4481,Male,38,White,Never-married,HS-grad,United-States,Self-emp-inc,Farming-fishing,<=50K,7207945,jayden,gazzola
4833,Male,38,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K,5604647,nogivenname,camp
1447,Male,38,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,4871743,aleisha,bridgland
4169,Male,38,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Machine-op-inspct,>50K,1175982,charlize,gani
838,Male,38,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,2508428,abbie,limbert
3555,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,1432305,jesse,webb
1581,Male,38,White,Divorced,Bachelors,United-States,Private,Sales,>50K,5138593,isabella,bowerman
2294,Male,38,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,5917130,grace,eyles
3419,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,7920236,ashley,webb
4669,Male,38,White,Divorced,Some-college,Poland,Private,Craft-repair,<=50K,4660081,jaggah,ryan
3094,Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,<=50K,5018010,michael,chigros
3536,Female,38,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,2933911,bailey,pascoe
4225,Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,4912880,zachary,coffey
4070,Female,38,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,6433953,thomas,crofton
1634,Male,38,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,3100732,taliah,ryan
2079,Male,38,Asian-Pac-Islander,Never-married,Bachelors,Vietnam,Local-gov,Exec-managerial,<=50K,7083021,rachel,deakin
4757,Female,38,White,Married-civ-spouse,Doctorate,United-States,Private,Exec-managerial,>50K,9172674,chelsea,tuckwell
4908,Female,38,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,8480884,riley,son
1768,Male,38,Black,Married-civ-spouse,Masters,United-States,Private,Craft-repair,>50K,3896174,daniel,toms
125,Male,38,White,Married-civ-spouse,Masters,Iran,Federal-gov,Prof-specialty,>50K,7908615,michael,seib
1424,Male,[38-39],White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K,7857555,charlotte,baynes
4724,Male,[38-39],White,Married-civ-spouse,9th,United-States,Self-emp-not-inc,Craft-repair,<=50K,5453075,abbey,green
1495,Male,[38-39],White,Married-civ-spouse,11th,Mexico,Private,Other-service,<=50K,7673675,madison,maynard
2261,Male,[38-39],White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,3756981,hamish,rosendale
3182,Male,[38-39],White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,3336874,andrew,hauser
3251,Male,[38-39],White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Farming-fishing,<=50K,4253689,nogivenname,oreskovic
3263,Female,[38-39],White,Divorced,12th,United-States,Private,Sales,<=50K,9336520,taylah,clapham
4459,Male,[38-39],White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K,8543795,monique,green
4675,Male,[38-39],White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,5574844,joshua,clarke
3450,Female,39,White,Divorced,Bachelors,United-States,Private,Adm-clerical,<=50K,6180156,tegan,whiteley
1751,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,9285169,joshua,crosswell
3574,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,6115722,toby,quill
4104,Male,39,White,Never-married,Prof-school,United-States,Federal-gov,Prof-specialty,>50K,1989082,katelyn,satterley
2800,Male,39,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-inc,Exec-managerial,>50K,6512778,skye,clarke
3174,Male,39,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,8863899,charlee,ponsford
2751,Male,39,White,Married-civ-spouse,11th,United-States,Local-gov,Transport-moving,<=50K,8552844,kristen,reid
3254,Female,39,White,Divorced,Bachelors,United-States,Local-gov,Adm-clerical,<=50K,5596459,mollie,sherriff
3739,Female,39,Black,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,2158120,sean,siviour
2070,Female,39,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,1450223,max,kirby-fahey
2964,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,6109196,kaitlin,bowerman
1227,Male,39,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,5100168,brianna,zilm
1758,Male,39,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,8122850,ellen,nguyen
2439,Male,39,Black,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,8701573,pearson,weidenhofer
2241,Male,39,Black,Never-married,HS-grad,United-States,State-gov,Other-service,<=50K,7791289,james,hyland
297,Male,39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,9571750,genevieve,ronan
2142,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,3204273,mya,ongley
1241,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,3970231,jacob,webb
2276,Male,39,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,>50K,3129756,jasmyn,schoettke
1015,Male,39,White,Married-civ-spouse,9th,Mexico,Self-emp-inc,Exec-managerial,<=50K,7650116,jasmine,wardle
1948,Male,39,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,1543323,noah,cadman
1637,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,4804920,reece,marsom
1641,Male,39,Asian-Pac-Islander,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,3148460,william,edson
2377,Male,39,Black,Never-married,Masters,United-States,Private,Exec-managerial,>50K,2333106,miranda,bunt
921,Male,39,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K,7664099,jessica,shepherd
929,Male,39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K,2240511,lauren,nosurname
470,Female,39,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,1818117,thomas,orchard
1217,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,6366326,holly,neumann
1859,Male,39,White,Married-civ-spouse,Masters,Cuba,Private,Exec-managerial,>50K,4981468,jock,wilde
694,Male,39,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,4862259,peta,edson
1760,Male,39,White,Married-civ-spouse,1st-4th,Mexico,Private,Craft-repair,<=50K,1192663,blake,ryan
2268,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,1753787,jessica,mason
2599,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,8829577,jessica,hirzel
153,Male,39,White,Never-married,Assoc-acdm,United-States,Federal-gov,Exec-managerial,<=50K,8076744,kane,ahier
2352,Female,39,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,>50K,9745316,ella,guyatt
0,Male,39,White,Never-married,Bachelors,United-States,State-gov,Adm-clerical,<=50K,5304218,michaela,neumann
1846,Male,39,White,Separated,Bachelors,United-States,Private,Sales,<=50K,4526867,lachlan,green
119,Male,39,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,6597548,caleb,miotto
492,Male,39,White,Married-civ-spouse,12th,United-States,Local-gov,Tech-support,<=50K,7501704,caleb,webb
565,Male,39,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,4133682,sophie,bevis
1296,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,3705755,jessica,kusel
1096,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,2094894,thomas,slack-smith
1342,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,8451831,isaac,hoffman
1452,Male,39,White,Divorced,HS-grad,United-States,Private,Adm-clerical,>50K,9701390,leah,clarke
1474,Male,39,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K,1502043,noah,menzies
1420,Male,39,White,Separated,HS-grad,United-States,Local-gov,Protective-serv,<=50K,9825573,jackson,ljostad
26,Male,39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,4852063,joselyn,dakin
2493,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K,8899763,nogivenname,ongkiko
2649,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,4144401,william,lund
1291,Female,39,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Craft-repair,>50K,9089145,isabella,grimm
2018,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,2553313,paris,reid
2272,Female,39,Black,Married-civ-spouse,HS-grad,Dominican-Republic,Self-emp-not-inc,Sales,>50K,4169896,tahlia,ryan
779,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,<=50K,4010380,ruby,paine
1823,Male,39,Black,Divorced,10th,United-States,Local-gov,Handlers-cleaners,<=50K,4751144,zarlia,gearman
1785,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Farming-fishing,<=50K,6543835,adam,coleman
2221,Male,39,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K,1739657,matisse,kromwyk
1187,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,1452003,rachel,burford
1574,Female,39,Amer-Indian-Eskimo,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,2175226,alexandra,craske
4285,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,1744115,thomas,shepherd
1310,Female,39,Black,Married-civ-spouse,9th,United-States,Private,Other-service,<=50K,6938121,luke,rollins
2488,Female,39,White,Divorced,Some-college,United-States,Private,Exec-managerial,>50K,5645462,matthew,goldsworthy
3036,Male,39,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,2142730,jasper,dorling
842,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,5918591,gemma,lowe
809,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,1047066,ruby,mason
799,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Farming-fishing,>50K,3194688,alexander,bishop
2592,Male,39,Black,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,5640265,erin,buttrose
760,Female,39,White,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K,4388841,ryan,verner
342,Female,39,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,5036453,ellen,hare
4696,Female,39,Black,Divorced,HS-grad,United-States,State-gov,Other-service,<=50K,7614633,cooper,humphreys
4843,Male,39,White,Married-civ-spouse,Some-college,United-States,State-gov,Protective-serv,<=50K,5210533,makenzie,michelmore
3452,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,4883777,wilson,hannagan
3723,Female,39,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,2024248,beth,webb
3346,Female,39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,7242421,sophie,white
3742,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,8528296,tara,cother
2938,Female,39,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,6811314,chloe,garnsey
4029,Male,39,White,Never-married,HS-grad,United-States,Private,Prof-specialty,<=50K,2546491,mattheo,hazell
3372,Male,39,White,Married-civ-spouse,Assoc-acdm,Germany,Private,Craft-repair,>50K,3160127,emiily,capel
3227,Female,39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,7237519,lucas,portlock
2930,Male,39,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,>50K,3866237,charlie,browne
3706,Female,39,White,Married-civ-spouse,Bachelors,Poland,Private,Handlers-cleaners,>50K,7912588,joshua,leaver
3052,Female,39,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,9407324,danielle,clarke
4574,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,7412923,jessica,kranz
4065,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,3454863,ruby,mcphie
4200,Female,39,Asian-Pac-Islander,Divorced,Some-college,United-States,Private,Sales,<=50K,8646353,william,daish
4376,Male,39,White,Separated,Bachelors,United-States,Self-emp-not-inc,Craft-repair,<=50K,9577264,harry,mason
4876,Male,39,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,<=50K,8170572,jayden,rees
4656,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,3887226,timothy,elphick
4212,Male,39,Asian-Pac-Islander,Never-married,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,5702764,joshua,webb
3140,Male,39,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,7881845,tanyshah,praehofer
4322,Female,39,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,4424335,holly,campbell
4631,Female,39,White,Separated,HS-grad,United-States,Private,Sales,<=50K,9309636,andrew,renfrey
3122,Male,39,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,4427524,emiily,green
4973,Male,39,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,3815665,bridget,hand
2847,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,9722217,lucas,corsico
3137,Male,39,White,Separated,HS-grad,United-States,Local-gov,Exec-managerial,<=50K,8444431,arabella,holyoak
4128,Male,39,Black,Never-married,Assoc-acdm,United-States,Private,Transport-moving,<=50K,5257049,courtney,gilbertson
4983,Male,39,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K,9954230,eliza,liddy
3147,Male,39,White,Divorced,Assoc-acdm,United-States,Local-gov,Prof-specialty,<=50K,7401540,abbey,malin
3622,Male,39,White,Never-married,HS-grad,England,Private,Tech-support,<=50K,7729416,dakota,brokenshire
2942,Female,39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,2658739,ella,wilkins
4802,Male,39,White,Married-civ-spouse,Bachelors,United-States,Federal-gov,Protective-serv,>50K,7886527,nicholas,wilde
2752,Male,39,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,6914643,tanyshah,david
3021,Male,39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,8983109,jacob,coppola
3636,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,2564677,polly,perin
4969,Female,39,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,1815088,riley,pascoe
3614,Female,39,White,Separated,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,5071393,juliana,clarke
3632,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,9150558,jasper,kuiters
3260,Male,39,White,Married-civ-spouse,Some-college,United-States,Local-gov,Exec-managerial,<=50K,4691109,brandon,strangway
3100,Male,[39-40],White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,4213502,caitlin,coxon
3786,Male,[39-40],White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K,1549588,caitlin,portlock
3891,Female,[39-40],White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,1886418,michael,clarke
3090,Male,[39-40],White,Married-civ-spouse,11th,United-States,Private,Machine-op-inspct,<=50K,5337955,daniel,crook
3339,Male,[39-40],White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,5165120,charles,matthews
4689,Male,[39-40],White,Married-civ-spouse,Masters,Poland,Private,Transport-moving,<=50K,5373209,emiily,campbell
345,Male,[39-40],White,Married-civ-spouse,Assoc-voc,United-States,State-gov,Machine-op-inspct,>50K,7147784,chloe,musolino
